traffic_volume,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time
319.0,None,267.39,0.0,0.0,90.0,Mist,mist,21-01-2016 03:00
367.0,None,,0.0,0.0,,Mist,mist,23-02-2013 03:00
,None,294.39,0.0,0.0,0.0,Clear,Sky is Clear,23-08-2013 21:00
5856.0,None,290.46,0.0,0.0,75.0,Clouds,broken clouds,03-05-2017 15:00
5039.0,None,290.282,0.0,0.0,76.0,Clouds,broken clouds,10-05-2014 12:00
5332.0,None,,0.0,0.0,,Clear,Sky is Clear,20-07-2016 06:00
2871.0,None,281.44,0.25,0.0,90.0,Rain,light rain,13-05-2014 05:00
4671.0,None,282.36,0.0,0.0,75.0,,,26-10-2017 10:00
,None,263.47,0.0,0.0,,Clear,sky is clear,13-02-2013 00:00
376.0,None,268.27,0.0,0.0,64.0,Mist,mist,08-11-2013 03:00
5562.0,None,296.79,,0.0,1.0,Clear,,24-09-2018 17:00
3213.0,None,,0.0,0.0,90.0,Clouds,overcast clouds,25-05-2014 17:00
4926.0,None,277.04,0.0,0.0,64.0,Clouds,broken clouds,15-11-2013 10:00
4880.0,,300.0,1.78,0.0,,Rain,moderate rain,27-08-2018 12:00
2056.0,None,272.55,0.0,0.0,40.0,Clouds,scattered clouds,24-03-2013 21:00
6820.0,None,303.04,0.0,,75.0,Rain,light rain,29-05-2018 16:00
3840.0,None,,0.0,0.0,90.0,Clouds,overcast clouds,10-07-2016 14:00
2729.0,None,251.15,0.0,0.0,1.0,Clear,sky is clear,06-12-2013 20:00
4377.0,None,255.81,0.0,0.0,40.0,Clouds,scattered clouds,04-01-2018 18:00
413.0,None,,0.0,0.0,1.0,Clear,sky is clear,
1935.0,None,263.72,,0.0,90.0,Snow,light snow,14-01-2018 18:00
5794.0,,299.27,0.0,0.0,40.0,Clouds,scattered clouds,29-06-2016 17:00
3105.0,None,279.23,0.0,0.0,1.0,Clear,sky is clear,04-04-2013 20:00
1323.0,None,270.89,0.0,0.0,75.0,Clouds,broken clouds,05-11-2017 22:00
3714.0,None,268.62,0.0,0.0,75.0,Clouds,broken clouds,03-03-2013 21:00
970.0,None,282.38,0.0,0.0,40.0,Clouds,scattered clouds,19-11-2012 23:00
4846.0,None,253.15,0.0,,1.0,Clear,sky is clear,05-02-2018 06:00
4708.0,None,258.08,0.0,0.0,5.0,Snow,light snow,14-12-2016 13:00
4054.0,None,292.86,0.25,,90.0,Rain,light rain,20-09-2015 17:00
312.0,None,275.76,0.0,0.0,90.0,Snow,light snow,01-05-2017 03:00
4205.0,None,272.12,0.0,0.0,90.0,Snow,heavy snow,10-12-2012 14:00
4045.0,,270.77,0.0,0.0,64.0,,broken clouds,13-01-2014 10:00
325.0,None,273.15,0.0,0.0,90.0,Snow,light snow,07-03-2017 03:00
2585.0,None,269.42,0.0,0.0,90.0,Clouds,overcast clouds,26-02-2016 05:00
5542.0,None,276.01,0.0,0.0,5.0,Clear,sky is clear,
346.0,None,282.26,0.0,0.0,75.0,Clouds,,20-11-2012 03:00
4316.0,,,0.0,0.0,90.0,Clouds,overcast clouds,23-08-2015 16:00
5993.0,None,304.89,0.0,0.0,1.0,Thunderstorm,proximity thunderstorm,15-06-2018 15:00
,None,290.53,0.0,0.0,90.0,Rain,heavy intensity rain,03-10-2017 07:00
5982.0,,293.73,0.4,0.0,90.0,Rain,moderate rain,17-08-2015 17:00
6224.0,None,283.98,0.0,0.0,,,,14-11-2013 15:00
5053.0,,288.64,0.25,0.0,75.0,Drizzle,drizzle,18-09-2015 14:00
6280.0,,290.93,0.0,,20.0,Mist,mist,06-08-2018 07:00
2875.0,None,,,0.0,1.0,Clear,sky is clear,21-08-2015 22:00
2714.0,None,286.9,0.38,0.0,75.0,Thunderstorm,proximity thunderstorm,08-05-2014 21:00
5020.0,None,265.15,0.0,,1.0,,sky is clear,23-11-2013 13:00
366.0,None,290.26,,0.0,88.0,Clouds,overcast clouds,05-09-2013 03:00
1030.0,None,285.059,0.0,0.0,68.0,Clouds,broken clouds,19-02-2017 23:00
4849.0,None,268.51,0.0,0.0,1.0,Clear,sky is clear,16-01-2013 12:00
3501.0,None,274.21,0.0,0.0,90.0,Drizzle,light intensity drizzle,23-12-2016 18:00
5998.0,None,,0.0,0.0,8.0,Clear,sky is clear,28-10-2016 16:00
4547.0,None,292.43,0.0,0.0,40.0,Clouds,scattered clouds,03-06-2018 16:00
1808.0,None,273.49,0.0,0.0,1.0,Clear,sky is clear,27-03-2016 22:00
4445.0,None,293.76,0.0,0.0,,,moderate rain,22-06-2017 10:00
723.0,None,273.71,0.0,,1.0,Clear,sky is clear,27-10-2012 05:00
481.0,None,286.07,0.0,0.0,36.0,Clouds,scattered clouds,09-06-2013 04:00
405.0,None,,0.0,0.0,1.0,,sky is clear,17-11-2017 03:00
4676.0,None,,0.0,0.0,44.0,Clouds,scattered clouds,15-06-2013 13:00
405.0,None,,0.0,0.0,20.0,Clouds,few clouds,27-01-2014 00:00
4349.0,None,281.58,0.0,0.0,40.0,Clouds,scattered clouds,15-11-2016 11:00
4175.0,None,294.07,0.0,0.0,90.0,Thunderstorm,thunderstorm,30-06-2016 11:00
,None,297.28,0.0,0.0,75.0,Clouds,broken clouds,14-06-2018 12:00
1606.0,None,294.56,,0.0,1.0,Clear,sky is clear,03-07-2017 23:00
2158.0,None,268.86,,0.0,5.0,Clear,sky is clear,27-01-2018 07:00
,None,260.21,0.0,0.0,20.0,Haze,haze,08-03-2013 02:00
2334.0,None,288.48,1.41,0.0,92.0,Rain,moderate rain,20-08-2016 08:00
3029.0,None,288.94,0.0,0.0,90.0,Rain,moderate rain,
,None,275.51,0.0,0.0,1.0,Clear,sky is clear,11-10-2017 07:00
4747.0,None,287.02,0.0,,75.0,,broken clouds,24-05-2017 12:00
6197.0,None,287.65,0.0,0.0,1.0,Clear,sky is clear,14-09-2015 07:00
3047.0,None,294.13,1.04,0.0,90.0,Rain,moderate rain,31-05-2014 20:00
,None,294.96,0.0,0.0,40.0,Thunderstorm,proximity thunderstorm,30-08-2017 20:00
275.0,None,273.93,0.0,0.0,90.0,Snow,light snow,01-12-2015 02:00
4566.0,None,279.95,0.0,0.0,90.0,Drizzle,light intensity drizzle,30-04-2017 14:00
4952.0,None,292.63,0.0,,75.0,Clouds,,07-05-2016 13:00
5886.0,None,289.81,0.25,0.0,24.0,Mist,mist,01-08-2013 06:00
5958.0,None,281.21,0.0,0.0,90.0,Haze,haze,03-04-2017 08:00
6186.0,None,291.2,0.51,0.0,90.0,Rain,,18-08-2015 16:00
3293.0,None,260.46,0.0,0.0,90.0,Mist,mist,11-01-2018 13:00
2453.0,None,275.79,0.0,0.0,90.0,Clouds,overcast clouds,02-03-2018 22:00
636.0,None,288.03,0.0,0.0,1.0,Mist,mist,23-06-2017 03:00
4564.0,None,290.8,0.0,0.0,40.0,Clouds,scattered clouds,24-06-2017 13:00
947.0,None,294.95,0.0,0.0,40.0,Clouds,scattered clouds,12-07-2015 01:00
6348.0,None,,0.0,0.0,1.0,Clear,sky is clear,03-04-2013 17:00
,None,284.93,0.0,0.0,1.0,Clear,sky is clear,16-10-2017 23:00
4907.0,None,279.45,0.0,,90.0,Clouds,overcast clouds,22-04-2013 13:00
5622.0,None,274.15,0.0,0.0,,Clear,sky is clear,18-11-2013 15:00
1631.0,None,270.68,,0.0,,Clouds,broken clouds,07-11-2017 22:00
,None,283.96,0.0,0.0,,Clouds,,05-05-2014 08:00
386.0,None,267.0,0.0,0.0,75.0,Clouds,broken clouds,17-02-2018 04:00
,None,289.41,0.0,0.0,1.0,Mist,mist,30-07-2018 08:00
3039.0,None,285.15,0.0,0.0,90.0,Drizzle,heavy intensity drizzle,07-10-2017 08:00
,None,272.68,,0.0,1.0,Fog,fog,03-12-2012 02:00
1894.0,None,276.28,0.0,0.0,,Clouds,overcast clouds,26-10-2012 23:00
3662.0,,282.82,0.0,0.0,57.0,Drizzle,light intensity drizzle,14-10-2012 11:00
6562.0,None,290.79,0.0,0.0,1.0,Mist,,31-07-2017 07:00
5348.0,None,297.07,0.0,0.0,1.0,Clear,sky is clear,05-08-2014 12:00
3798.0,None,280.78,0.0,,90.0,Drizzle,light intensity drizzle,28-11-2016 18:00
6662.0,None,278.44,0.25,0.0,64.0,Rain,light rain,08-11-2013 16:00
845.0,None,284.29,0.0,0.0,1.0,,sky is clear,
1002.0,None,,0.0,,64.0,Mist,mist,22-12-2013 23:00
6313.0,None,292.01,0.0,,1.0,Mist,mist,09-08-2018 07:00
340.0,None,269.28,0.0,0.0,90.0,Snow,,19-02-2018 03:00
5999.0,None,287.93,0.25,,20.0,,,25-04-2014 14:00
710.0,,,0.0,0.0,90.0,Clouds,overcast clouds,04-11-2012 06:00
5014.0,None,282.68,0.0,0.0,75.0,Clouds,,10-10-2017 13:00
1585.0,None,279.36,0.0,0.0,1.0,Clear,sky is clear,06-05-2017 06:00
2730.0,None,302.1,0.0,0.0,90.0,,overcast clouds,21-07-2014 20:00
3872.0,None,,0.0,0.0,75.0,Clouds,broken clouds,06-07-2016 10:00
6630.0,None,268.22,0.0,0.0,90.0,Clouds,overcast clouds,22-01-2016 16:00
770.0,None,270.0,0.0,0.0,,Mist,mist,06-02-2016 01:00
278.0,None,274.53,,,90.0,Snow,light snow,27-10-2017 02:00
,None,293.22,0.0,0.0,90.0,Rain,light rain,24-04-2017 17:00
6432.0,None,,0.0,0.0,,Clouds,scattered clouds,02-07-2013 16:00
4103.0,,271.9,0.0,0.0,90.0,Snow,light snow,04-02-2017 21:00
6024.0,None,290.86,0.76,0.0,90.0,Rain,moderate rain,24-09-2015 07:00
,None,279.05,0.0,0.0,,Rain,light rain,08-11-2013 21:00
327.0,None,281.77,0.0,0.0,75.0,Clouds,broken clouds,20-11-2012 01:00
2870.0,None,282.34,0.94,0.0,90.0,Mist,mist,10-05-2016 05:00
5218.0,None,294.52,0.0,0.0,40.0,Clouds,scattered clouds,02-09-2016 12:00
,None,291.29,0.38,0.0,90.0,Rain,light rain,19-04-2014 16:00
6507.0,None,294.93,0.0,0.0,12.0,,few clouds,28-06-2013 07:00
,None,,0.0,,,Clouds,scattered clouds,29-07-2016 21:00
5072.0,None,273.02,0.0,0.0,75.0,,broken clouds,29-12-2016 13:00
626.0,None,,0.0,0.0,,Mist,mist,11-11-2012 02:00
5183.0,None,285.22,0.0,0.0,90.0,Clouds,overcast clouds,11-10-2017 14:00
,None,,0.0,0.0,90.0,,,06-04-2016 18:00
4771.0,None,273.55,0.0,0.0,90.0,Clouds,,25-02-2017 16:00
1802.0,None,270.01,0.0,0.0,,,overcast clouds,26-11-2015 22:00
1958.0,None,291.0,0.0,0.0,90.0,Mist,,
3724.0,None,283.26,,0.0,20.0,Clouds,few clouds,10-04-2014 21:00
5843.0,,269.88,0.0,0.0,90.0,Clouds,overcast clouds,17-12-2015 06:00
4406.0,None,289.29,0.0,0.0,75.0,Clouds,broken clouds,08-03-2016 10:00
360.0,None,291.61,0.0,0.0,90.0,Rain,moderate rain,25-09-2017 03:00
4499.0,None,293.996,0.0,0.0,100.0,Rain,light rain,21-09-2016 13:00
5695.0,None,274.15,0.0,0.0,36.0,Snow,light snow,18-03-2016 12:00
1027.0,None,289.3,0.0,,1.0,Drizzle,light intensity drizzle,08-05-2018 23:00
5433.0,None,294.42,0.0,0.0,8.0,Clear,sky is clear,
4759.0,None,297.93,0.0,0.0,1.0,Clear,sky is clear,12-09-2018 12:00
2043.0,None,295.82,0.0,0.0,1.0,Rain,light rain,03-08-2014 22:00
,None,260.15,0.0,0.0,1.0,Clear,,23-11-2013 09:00
1508.0,None,265.48,0.0,0.0,90.0,Clouds,overcast clouds,23-01-2016 07:00
649.0,None,269.29,0.0,0.0,90.0,Mist,mist,11-11-2017 01:00
3957.0,None,290.82,0.0,0.0,40.0,Rain,light rain,04-06-2016 09:00
793.0,None,268.02,,0.0,1.0,Haze,haze,16-03-2018 04:00
3124.0,None,290.88,0.0,0.0,20.0,,few clouds,13-09-2017 05:00
2038.0,None,284.29,0.0,0.0,1.0,Clear,sky is clear,06-03-2017 21:00
2003.0,None,276.43,0.0,0.0,75.0,Clouds,broken clouds,17-04-2013 22:00
3762.0,None,272.71,0.0,0.0,90.0,Haze,haze,02-01-2017 15:00
3521.0,None,275.11,0.0,0.0,,Drizzle,light intensity drizzle,
2401.0,None,296.17,0.0,0.0,,,broken clouds,25-05-2014 21:00
4191.0,None,270.98,0.0,0.0,1.0,Clear,sky is clear,05-01-2013 13:00
2202.0,,277.81,0.0,0.0,,Clouds,broken clouds,
4978.0,None,256.14,0.0,0.0,64.0,Snow,,23-12-2013 13:00
6824.0,None,270.08,,0.0,90.0,Snow,light snow,05-02-2016 16:00
921.0,None,263.37,0.0,0.0,40.0,Mist,mist,07-03-2018 04:00
4597.0,None,,0.0,0.0,64.0,Clouds,broken clouds,09-12-2013 13:00
5374.0,None,289.76,0.0,0.0,1.0,Clear,sky is clear,01-10-2015 14:00
411.0,None,252.37,0.0,0.0,,Clear,,05-02-2018 02:00
994.0,None,268.72,0.0,0.0,90.0,Snow,heavy snow,05-03-2013 23:00
,None,277.82,0.0,0.0,90.0,Drizzle,drizzle,20-04-2017 08:00
1242.0,None,293.8,0.0,,75.0,,light rain,07-07-2016 23:00
3260.0,None,288.18,0.0,,,Haze,haze,19-09-2015 20:00
894.0,None,,0.0,0.0,,Fog,fog,03-08-2016 04:00
942.0,None,255.75,0.0,0.0,90.0,Haze,haze,25-12-2017 07:00
600.0,None,280.5,0.0,0.0,75.0,Clouds,broken clouds,27-04-2013 02:00
,None,,0.0,0.0,90.0,Mist,mist,04-12-2012 12:00
,None,274.61,0.0,0.0,75.0,Clouds,broken clouds,19-12-2017 14:00
,None,291.59,0.0,0.0,1.0,Clear,sky is clear,07-07-2017 07:00
2788.0,None,261.58,0.0,0.0,,Clear,,08-03-2018 05:00
529.0,None,290.62,0.0,0.0,1.0,Clear,sky is clear,01-05-2013 00:00
2997.0,None,285.57,0.0,0.0,75.0,Rain,,18-09-2017 05:00
4015.0,None,270.42,0.0,0.0,90.0,Mist,mist,17-12-2017 14:00
805.0,None,280.09,,0.0,1.0,Clear,sky is clear,08-11-2016 04:00
6457.0,None,282.099,0.0,0.0,12.0,Clouds,few clouds,03-05-2018 07:00
211.0,None,269.79,0.0,0.0,90.0,Snow,light snow,23-01-2018 02:00
522.0,None,291.49,0.25,0.0,75.0,Drizzle,drizzle,24-09-2015 00:00
5698.0,None,299.15,0.0,0.0,20.0,Clouds,few clouds,17-07-2018 17:00
1138.0,None,289.59,1.16,,100.0,Rain,moderate rain,
2025.0,,286.47,0.25,0.0,48.0,,light rain,28-07-2013 22:00
2220.0,None,268.98,0.0,0.0,75.0,Clouds,broken clouds,13-10-2012 07:00
2073.0,,258.95,0.0,0.0,,Clouds,scattered clouds,20-01-2013 20:00
2261.0,None,277.63,0.0,0.0,,Clear,sky is clear,03-10-2015 07:00
271.0,None,295.09,0.0,,,Clear,sky is clear,13-07-2016 02:00
6112.0,None,274.6,0.0,0.0,90.0,Snow,heavy snow,22-04-2013 08:00
5258.0,None,276.28,0.0,0.0,90.0,Mist,mist,01-05-2017 15:00
4687.0,None,294.88,0.0,0.0,75.0,Clouds,broken clouds,16-09-2017 16:00
440.0,None,290.08,0.0,0.0,1.0,Clear,sky is clear,
4677.0,None,295.28,0.0,0.0,90.0,,mist,
3881.0,None,,,0.0,0.0,,light rain,
2282.0,None,287.153,,0.0,92.0,Rain,light rain,
3998.0,None,,1.78,0.0,40.0,Rain,moderate rain,
421.0,None,271.22,0.0,0.0,1.0,Haze,haze,26-01-2018 02:00
2449.0,None,297.62,0.0,0.0,12.0,Clouds,few clouds,27-06-2013 22:00
,None,272.65,0.0,0.0,1.0,Clear,sky is clear,19-03-2017 08:00
3275.0,None,301.92,0.0,0.0,1.0,Clear,sky is clear,05-09-2015 19:00
2656.0,None,,0.0,0.0,90.0,Snow,snow,03-11-2017 21:00
1216.0,None,,0.0,0.0,1.0,Clear,sky is clear,
5127.0,,,0.0,0.0,90.0,,mist,16-02-2016 09:00
1529.0,None,285.08,0.0,0.0,1.0,Clear,sky is clear,
4048.0,None,298.13,0.0,0.0,0.0,Clear,Sky is Clear,06-06-2014 19:00
2810.0,None,282.03,,0.0,,Clear,sky is clear,
716.0,None,288.18,0.0,0.0,,Clouds,broken clouds,09-06-2014 00:00
5334.0,None,292.93,0.3,0.0,1.0,Mist,mist,29-06-2015 08:00
4127.0,None,281.9,,,75.0,Clouds,broken clouds,05-03-2017 11:00
6025.0,None,287.38,0.0,0.0,90.0,Drizzle,light intensity drizzle,26-09-2017 07:00
3650.0,,290.47,0.0,0.0,1.0,,,09-10-2013 19:00
3620.0,None,298.48,,0.0,,Clear,sky is clear,
6386.0,,288.3,0.0,0.0,1.0,Fog,fog,06-08-2014 07:00
360.0,None,,0.0,0.0,,,sky is clear,17-10-2015 03:00
1519.0,None,287.43,0.0,0.0,,Clouds,,03-06-2018 07:00
2690.0,,266.5,,0.0,90.0,Mist,mist,20-02-2018 05:00
,None,296.87,0.0,0.0,1.0,Clear,sky is clear,29-07-2015 11:00
5933.0,None,291.16,1.41,0.0,90.0,Rain,moderate rain,03-06-2016 16:00
531.0,None,275.95,0.0,0.0,,Clouds,broken clouds,28-04-2018 02:00
1021.0,None,284.38,0.0,0.0,90.0,Clouds,overcast clouds,04-05-2014 23:00
,None,272.15,0.0,0.0,64.0,Clouds,broken clouds,19-01-2014 20:00
338.0,None,293.89,0.0,0.0,1.0,Clear,sky is clear,11-06-2017 04:00
3885.0,,294.79,,,40.0,Clouds,scattered clouds,18-06-2017 18:00
4032.0,None,265.47,0.0,0.0,75.0,Clouds,broken clouds,24-12-2012 15:00
698.0,None,296.15,,0.0,90.0,Thunderstorm,proximity thunderstorm,05-07-2017 01:00
6477.0,None,293.39,0.0,0.0,40.0,,mist,02-09-2015 07:00
694.0,None,273.57,0.0,0.0,,Clear,sky is clear,21-03-2014 00:00
,,293.11,2.91,,90.0,Rain,moderate rain,24-07-2015 06:00
260.0,None,263.42,0.0,,40.0,Mist,mist,25-02-2013 01:00
5221.0,None,278.21,0.0,0.0,75.0,Clouds,broken clouds,27-02-2018 14:00
4350.0,,275.01,,0.0,90.0,Rain,light rain,05-04-2016 10:00
1019.0,None,,0.0,0.0,90.0,Rain,light rain,10-04-2013 23:00
4494.0,None,,0.0,0.0,90.0,Clouds,overcast clouds,08-02-2014 14:00
6622.0,None,300.99,0.0,0.0,90.0,Clouds,,28-07-2015 16:00
4119.0,None,274.08,0.0,0.0,90.0,Mist,mist,23-12-2016 17:00
6375.0,None,258.69,0.0,0.0,1.0,Clear,sky is clear,01-02-2018 17:00
278.0,None,288.95,0.0,0.0,90.0,Rain,moderate rain,24-08-2017 02:00
1430.0,None,256.72,0.0,,,Snow,light snow,15-01-2018 22:00
369.0,None,280.83,0.0,0.0,1.0,Mist,mist,12-09-2015 02:00
321.0,None,256.28,,0.0,1.0,Snow,light snow,16-01-2018 01:00
4396.0,None,,0.0,0.0,20.0,Clouds,few clouds,11-12-2012 12:00
,None,265.01,0.0,0.0,90.0,Clouds,overcast clouds,
582.0,None,282.76,0.0,0.0,90.0,Drizzle,drizzle,26-04-2017 00:00
,None,272.48,0.0,0.0,90.0,Fog,fog,16-02-2016 04:00
2459.0,None,261.44,0.0,,40.0,Snow,heavy snow,25-02-2013 05:00
2774.0,None,289.03,0.0,0.0,,Clear,sky is clear,04-05-2017 21:00
323.0,None,260.87,0.0,0.0,1.0,Clear,,23-03-2014 03:00
113.0,None,273.51,,0.0,90.0,,light rain,25-12-2016 04:00
3594.0,None,272.58,0.0,0.0,90.0,,overcast clouds,23-02-2017 19:00
5031.0,None,289.75,0.0,0.0,1.0,Clear,sky is clear,01-04-2017 14:00
,None,292.16,0.0,,90.0,Clouds,overcast clouds,
4125.0,None,294.54,0.0,0.0,90.0,Clouds,overcast clouds,
,,,0.34,0.0,64.0,Rain,light rain,27-12-2013 17:00
2671.0,None,,0.0,0.0,56.0,Clouds,broken clouds,28-10-2016 22:00
5871.0,None,301.94,0.0,0.0,40.0,Clouds,scattered clouds,16-05-2018 15:00
574.0,None,271.39,0.0,0.0,64.0,Clouds,broken clouds,07-11-2013 00:00
447.0,None,274.99,,0.0,90.0,Clouds,overcast clouds,14-12-2012 03:00
5794.0,None,286.22,,0.0,40.0,Clouds,scattered clouds,23-10-2017 15:00
2953.0,None,278.37,0.0,0.0,1.0,Clear,sky is clear,
550.0,None,271.82,0.0,0.0,,Clouds,few clouds,12-03-2014 00:00
5863.0,None,292.71,0.25,0.0,32.0,Rain,light rain,11-08-2016 07:00
6083.0,None,281.85,0.0,0.0,40.0,Clouds,scattered clouds,
5315.0,None,272.72,0.0,0.0,90.0,Clouds,overcast clouds,
2979.0,None,288.23,0.0,0.0,1.0,Mist,mist,12-08-2015 05:00
4092.0,None,299.25,0.0,0.0,1.0,Clear,sky is clear,27-09-2015 18:00
2078.0,None,278.84,0.0,,90.0,Drizzle,heavy intensity drizzle,06-11-2012 21:00
2054.0,None,292.0,0.0,0.0,0.0,Clear,,17-07-2016 22:00
2064.0,None,262.82,,0.0,1.0,Clear,sky is clear,04-01-2013 22:00
5861.0,,273.41,0.0,0.0,90.0,Fog,fog,19-04-2013 17:00
2827.0,None,281.15,0.0,0.0,1.0,Clear,sky is clear,15-11-2013 20:00
6046.0,None,279.55,,,1.0,Clear,sky is clear,17-10-2017 06:00
4126.0,None,296.21,0.0,0.0,,,sky is clear,19-05-2013 15:00
356.0,None,292.15,0.0,0.0,1.0,Clear,sky is clear,17-07-2018 03:00
5734.0,None,300.95,0.0,0.0,,Clear,sky is clear,
954.0,None,294.68,1.2,,90.0,Rain,moderate rain,06-07-2014 07:00
,None,257.15,0.0,0.0,1.0,Clear,sky is clear,29-01-2018 07:00
5511.0,None,,0.0,0.0,1.0,Clear,sky is clear,04-01-2017 06:00
6377.0,None,262.08,0.0,0.0,90.0,Haze,haze,08-02-2016 07:00
825.0,None,287.49,0.0,0.0,,Clouds,few clouds,04-07-2016 06:00
385.0,None,287.96,0.0,0.0,1.0,Clear,sky is clear,09-04-2017 03:00
3279.0,None,302.36,0.0,0.0,40.0,Clouds,scattered clouds,04-06-2018 19:00
6060.0,None,290.04,0.0,0.0,12.0,Mist,mist,
257.0,None,,0.0,0.0,75.0,Clouds,broken clouds,13-11-2015 02:00
,None,273.08,0.0,0.0,1.0,Clear,,30-03-2013 00:00
416.0,None,269.42,0.0,0.0,1.0,Clear,sky is clear,23-11-2017 02:00
785.0,None,257.83,0.0,0.0,,,few clouds,13-01-2013 23:00
2655.0,None,285.03,0.0,0.0,90.0,Clouds,overcast clouds,02-06-2013 21:00
,None,277.15,0.0,0.0,75.0,Clouds,broken clouds,10-04-2018 19:00
312.0,None,262.74,0.0,0.0,1.0,Clear,sky is clear,30-01-2017 03:00
609.0,None,269.39,0.0,0.0,1.0,Mist,mist,12-11-2017 05:00
2982.0,None,302.67,0.0,0.0,8.0,Clear,sky is clear,06-07-2013 19:00
3031.0,None,,0.0,0.0,75.0,Clouds,broken clouds,22-02-2016 19:00
1073.0,None,249.88,0.0,0.0,1.0,Clear,sky is clear,07-12-2013 00:00
4960.0,None,275.02,0.0,0.0,90.0,Clouds,overcast clouds,15-02-2018 13:00
6828.0,None,276.9,0.0,0.0,90.0,Clouds,overcast clouds,
5857.0,None,277.33,0.0,0.0,90.0,Snow,heavy snow,02-05-2013 08:00
3823.0,None,283.699,0.0,0.0,80.0,Clouds,broken clouds,29-10-2016 09:00
3346.0,None,294.82,0.0,0.0,90.0,Thunderstorm,proximity thunderstorm,29-06-2017 21:00
,None,292.65,0.0,,75.0,Rain,light rain,01-08-2018 09:00
5254.0,None,266.69,0.0,0.0,90.0,,overcast clouds,22-02-2013 15:00
5750.0,None,306.67,0.0,0.0,0.0,Clear,Sky is Clear,26-08-2013 15:00
2733.0,None,290.51,0.0,0.0,40.0,Clouds,scattered clouds,06-08-2017 09:00
405.0,None,288.28,0.0,0.0,1.0,Mist,mist,07-08-2017 01:00
4233.0,None,256.01,0.76,0.0,90.0,,light rain,30-12-2013 15:00
,None,271.51,0.0,0.0,1.0,Clear,sky is clear,20-12-2015 01:00
1536.0,None,271.56,0.0,0.0,64.0,Mist,mist,10-01-2014 23:00
4600.0,,306.15,0.0,0.0,,Clouds,scattered clouds,10-06-2017 14:00
1892.0,None,277.03,0.0,0.0,1.0,Clear,sky is clear,08-11-2016 21:00
4114.0,None,248.63,0.0,0.0,1.0,Clear,sky is clear,07-01-2014 06:00
5096.0,None,,0.0,0.0,,Clear,sky is clear,09-11-2015 14:00
,,,,,90.0,Snow,heavy snow,12-04-2013 18:00
,None,,0.0,0.0,90.0,,mist,07-10-2017 05:00
4386.0,None,301.91,0.0,0.0,75.0,Clouds,broken clouds,
4362.0,None,271.85,0.0,0.0,90.0,Clouds,overcast clouds,12-11-2012 13:00
4442.0,None,297.88,0.0,0.0,80.0,Clouds,broken clouds,
5982.0,None,,0.0,0.0,8.0,Clear,sky is clear,15-08-2016 16:00
,,288.65,0.0,,90.0,Rain,light rain,28-05-2016 05:00
4501.0,None,259.08,0.0,0.0,1.0,Clear,sky is clear,06-01-2018 13:00
5222.0,None,274.28,0.0,0.0,1.0,Clear,sky is clear,21-03-2017 14:00
459.0,,276.83,0.0,0.0,1.0,Mist,mist,02-04-2017 03:00
6412.0,None,289.84,0.3,0.0,1.0,Rain,light rain,28-08-2015 07:00
4566.0,None,274.08,0.0,0.0,90.0,Mist,mist,23-12-2016 15:00
2593.0,None,281.4,,0.0,90.0,Drizzle,light intensity drizzle,03-04-2017 05:00
336.0,None,288.07,0.0,0.0,40.0,Mist,mist,12-09-2017 03:00
5606.0,None,294.55,0.0,0.0,75.0,Clouds,broken clouds,23-06-2017 15:00
,None,290.58,0.0,0.0,1.0,Clear,sky is clear,13-09-2016 16:00
3252.0,None,269.25,0.0,0.0,75.0,Clouds,broken clouds,
344.0,None,273.34,0.0,0.0,,Mist,mist,11-04-2018 01:00
4322.0,None,293.63,0.0,0.0,0.0,Clear,,15-08-2016 09:00
5263.0,None,284.15,0.0,0.0,1.0,Clear,sky is clear,07-04-2017 11:00
4838.0,None,298.07,0.0,0.0,1.0,Clear,sky is clear,08-08-2018 11:00
3092.0,None,297.53,0.0,0.0,68.0,Clouds,broken clouds,24-08-2013 21:00
5232.0,None,274.49,0.0,0.0,75.0,Clouds,,23-02-2017 12:00
3706.0,None,246.15,0.0,,1.0,Clear,sky is clear,27-01-2014 08:00
5883.0,None,273.76,0.0,0.0,90.0,Clouds,,17-04-2013 06:00
,,284.19,0.0,0.0,90.0,Mist,mist,11-05-2016 10:00
2910.0,None,285.94,0.0,0.0,90.0,Rain,moderate rain,20-04-2016 23:00
4804.0,None,,0.0,0.0,90.0,Snow,light snow,04-04-2016 12:00
4163.0,None,299.39,0.0,,1.0,Clear,sky is clear,14-07-2015 11:00
899.0,None,253.82,0.0,0.0,75.0,Clouds,broken clouds,07-01-2014 23:00
3788.0,None,279.52,0.0,0.0,20.0,Clouds,few clouds,13-03-2014 21:00
2669.0,,267.15,0.0,,90.0,Clouds,overcast clouds,12-02-2013 21:00
839.0,,253.01,0.0,0.0,1.0,Clear,sky is clear,20-01-2014 23:00
6562.0,,290.58,0.0,0.0,,Clear,sky is clear,11-03-2016 16:00
4397.0,None,,0.0,0.0,1.0,Clear,sky is clear,16-09-2013 10:00
1789.0,None,271.9,0.0,0.0,1.0,Clear,sky is clear,19-03-2017 00:00
5312.0,None,,0.0,0.0,90.0,Mist,mist,08-02-2013 13:00
6019.0,None,283.85,0.0,,40.0,Clouds,,20-11-2012 17:00
375.0,,292.84,0.0,0.0,80.0,Rain,,25-09-2016 04:00
